35000000,Amblin Entertainment,USA,Martin Scorsese,Crime,79100000,Cape Fear,R,15/11/1991,128,7.3,Robert De Niro,138370,John D. MacDonald,1991,44100000,Nov,126,317.576579,11147.55249,0.000314122
17000000,Columbia Pictures Corporation,USA,Howard Zieff,Comedy,59847242,My Girl,PG-13,27/11/1991,102,6.8,Anna Chlumsky,60391,Laurice Elehwany,1991,42847242,Nov,252.0426,317.576579,11147.55249,0.000489313
48000000,Warner Bros.,USA,Kevin Reynolds,Action,165500000,Robin Hood: Prince of Thieves,PG-13,14/06/1991,143,6.9,Kevin Costner,154125,Pen Densham,1991,117500000,Jun,244.7916667,317.576579,11147.55249,0.000479235
13000000,Universal Pictures,UK,Jack Bender,Action,14960255,Child's Play 3,R,30/08/1991,90,5,Justin Whalin,27550,Don Mancini,1991,1960255,Aug,15.07888462,317.576579,11147.55249,0.000159949
11000000,Columbia Pictures Corporation,USA,William A. Graham,Adventure,2807854,Return to the Blue Lagoon,PG-13,2/8/1991,102,5.1,Brian Krause,15262,Henry De Vere Stacpoole,1991,-8192146,Aug,-74.47405455,317.576579,11147.55249,3.54765E-05
30000000,Paramount Pictures,USA,Nicholas Meyer,Action,74888996,Star Trek VI: The Undiscovered Country,PG,6/12/1991,113,7.2,William Shatner,59567,Gene Roddenberry,1991,44888996,Dec,149.6299867,317.576579,11147.55249,0.000346966
40000000,Warner Bros.,France,Oliver Stone,Drama,70405498,JFK,R,20/12/1991,189,8,Kevin Costner,121533,Oliver Stone,1991,30405498,Dec,76.013745,317.576579,11147.55249,0.000244645
9000000,Circle Films,USA,Joel Coen,Comedy,6153939,Barton Fink,R,21/08/1991,116,7.7,John Turturro,96089,Joel Coen,1991,-2846061,Aug,-31.6229,317.576579,11147.55249,9.50368E-05
35000000,Walt Disney Pictures,USA,Joe Johnston,Action,46704056,The Rocketeer,PG,21/06/1991,108,6.4,Billy Campbell,45621,Dave Stevens,1991,11704056,Jun,33.44016,317.576579,11147.55249,0.00018547
16000000,Recorded Picture Company (RPC),Canada,David Cronenberg,Drama,2541541,Naked Lunch,R,24/04/1992,115,7.1,Peter Weller,39143,William S. Burroughs,1991,-13458459,Apr,-84.11536875,317.576579,11147.55249,2.20757E-05
26000000,Twentieth Century Fox Film Corporation,USA,Jim Abrahams,Action,69467617,Hot Shots!,PG-13,31/07/1991,84,6.7,Charlie Sheen,85058,Jim Abrahams,1991,43467617,Jul,167.1831423,317.576579,11147.55249,0.000371364
40000000,Applied Action,USA,Dan Aykroyd,Comedy,8479793,Nothing But Trouble,PG-13,15/02/1991,94,4.9,Chevy Chase,18672,Peter Aykroyd,1991,-31520207,Feb,-78.8005175,317.576579,11147.55249,2.9463E-05
15000000,Universal Pictures,USA,Brian Levant,Comedy,25104700,Problem Child 2,PG-13,3/7/1991,93,4.6,John Ritter,17894,Scott Alexander,1991,10104700,Jul,67.36466667,317.576579,11147.55249,0.000232623
35000000,Touchstone Pictures,USA,Frank Oz,Comedy,63710000,What About Bob?,PG,17/05/1991,99,7,Bill Murray,53791,Alvin Sargent,1991,28710000,May,82.02857143,317.576579,11147.55249,0.000253005
2500000,New Line Cinema,USA,Gus Van Sant,Drama,6401336,My Own Private Idaho,R,20/07/1991,104,7.1,River Phoenix,40101,Gus Van Sant,1991,3901336,Jul,156.05344,317.576579,11147.55249,0.000355894
27000000,Castle Rock Entertainment,USA,Ron Underwood,Comedy,124033791,City Slickers,PG-13,7/6/1991,113,6.7,Billy Crystal,41443,Lowell Ganz,1991,97033791,Jun,359.3844111,317.576579,11147.55249,0.000638511
38000000,Bill Graham Films,USA,Oliver Stone,Biography,35183792,The Doors,R,1/3/1991,140,7.2,Val Kilmer,72491,Randall Jahnson,1991,-2816208,Mar,-7.411073684,317.576579,11147.55249,0.00012869
24000000,TriStar Pictures,USA,Terry Gilliam,Comedy,41895491,The Fisher King,R,27/09/1991,137,7.6,Jeff Bridges,67814,Richard LaGravenese,1991,17895491,Sep,74.56454583,317.576579,11147.55249,0.00024263
29000000,Geffen Pictures,USA,Tony Scott,Action,59509925,The Last Boy Scout,R,13/12/1991,105,6.9,Bruce Willis,80307,Shane Black,1991,30509925,Dec,105.2066379,317.576579,11147.55249,0.000285221
75000000,Imagine Films Entertainment,USA,Ron Howard,Action,77868585,Backdraft,R,24/05/1991,137,6.7,Kurt Russell,61711,Gregory Widen,1991,2868585,May,3.82478,317.576579,11147.55249,0.000144307
19000000,Twentieth Century Fox Film Corporation,USA,Joseph Ruben,Drama,101599005,Sleeping with the Enemy,R,8/2/1991,99,6.2,Julia Roberts,40443,Nancy Price,1991,82599005,Feb,434.7316053,317.576579,11147.55249,0.000743239
6000000,Universal Pictures,USA,Wes Craven,Comedy,24204154,The People Under the Stairs,R,1/11/1991,102,6.3,Brandon Quintin Adams,25742,Wes Craven,1991,18204154,Nov,303.4025667,317.576579,11147.55249,0.0005607
10000000,TriStar Pictures,USA,Daniel Petrie Jr.,Action,15073942,Toy Soldiers,R,26/04/1991,111,6.5,Sean Astin,17063,William P. Kennedy,1991,5073942,Apr,50.73942,317.576579,11147.55249,0.000209515
8500000,Warner Bros.,USA,Mario Van Peebles,Action,47624253,New Jack City,R,8/3/1991,97,6.6,Wesley Snipes,25867,Thomas Lee Wright,1991,39124253,Mar,460.2853294,317.576579,11147.55249,0.000778757
25000000,Golden Harvest Company,USA,Michael Pressman,Action,78656813,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,PG,22/03/1991,88,6,Paige Turco,44901,Kevin Eastman,1991,53656813,Mar,214.627252,317.576579,11147.55249,0.000437308
11000000,New Line Cinema,USA,Rachel Talalay,Comedy,34872033,Freddy's Dead: The Final Nightmare,R,13/09/1991,89,4.9,Robert Englund,33582,Wes Craven,1991,23872033,Sep,217.0184818,317.576579,11147.55249,0.000440632
65000000,TriStar Pictures,USA,Michael Lehmann,Action,17218080,Hudson Hawk,R,24/05/1991,100,5.8,Bruce Willis,45642,Bruce Willis,1991,-47781920,May,-73.51064615,317.576579,11147.55249,3.68156E-05
20000000,Interscope Communications,USA,Peter Hewitt,Adventure,38037513,Bill & Ted's Bogus Journey,PG,19/07/1991,93,6.2,Keanu Reeves,52853,Chris Matheson,1991,18037513,Jul,90.187565,317.576579,11147.55249,0.000264345
6788000,PolyGram Filmed Entertainment,USA,Ate de Jong,Comedy,43878334,Drop Dead Fred,PG-13,24/05/1991,103,5.8,Phoebe Cates,23181,Elizabeth Livingston,1991,37090334,May,546.4103418,317.576579,11147.55249,0.000898465
15000000,Stone Group Pictures,USA,Sheldon Lettich,Action,30102717,Double Impact,R,9/8/1991,110,5.5,Jean-Claude Van Damme,31574,Sheldon Lettich,1991,15102717,Aug,100.68478,317.576579,11147.55249,0.000278936
3500000,Victor Company of Japan (JVC),France,Jim Jarmusch,Comedy,2015810,Night on Earth,R,12/12/1991,129,7.8,Winona Ryder,44688,Jim Jarmusch,1991,-1484190,Dec,-42.40542857,317.576579,11147.55249,8.00498E-05
13500000,Paramount Pictures,USA,Stan Dragoti,Comedy,26255594,Necessary Roughness,PG-13,27/09/1991,108,6.1,Scott Bakula,8750,Rick Natkin,1991,12755594,Sep,94.48588148,317.576579,11147.55249,0.00027032
29000000,Paramount Pictures,USA,Garry Marshall,Comedy,22773535,Frankie and Johnny,R,11/10/1991,118,6.7,Al Pacino,24326,Terrence McNally,1991,-6226465,Oct,-21.47056897,317.576579,11147.55249,0.000109148
35000000,Joseph S. Vecchio Entertainment,USA,John Landis,Comedy,23562716,Oscar,PG,26/04/1991,109,6.4,Sylvester Stallone,25116,Claude Magnier,1991,-11437284,Apr,-32.67795429,317.576579,11147.55249,9.35703E-05
30000000,TriStar Pictures,USA,Barry Levinson,Biography,49114016,Bugsy,R,20/12/1991,136,6.8,Warren Beatty,22209,James Toback,1991,19114016,Dec,63.71338667,317.576579,11147.55249,0.000227548
30000000,Columbia Pictures Corporation,USA,Barbra Streisand,Drama,74787599,The Prince of Tides,R,25/12/1991,132,6.7,Barbra Streisand,13391,Pat Conroy,1991,44787599,Dec,149.2919967,317.576579,11147.55249,0.000346497
23000000,Paramount Pictures,USA,David Zucker,Comedy,86930411,The Naked Gun 2½: The Smell of Fear,PG-13,28/06/1991,85,6.8,Leslie Nielsen,89142,Jim Abrahams,1991,63930411,Jun,277.9583087,317.576579,11147.55249,0.000525334
14000000,Arnold Kopelson Productions,USA,John Flynn,Action,39673161,Out for Justice,R,12/4/1991,91,6,Steven Seagal,18164,R. Lance Hill,1991,25673161,Apr,183.3797214,317.576579,11147.55249,0.000393876
14000000,Universal Pictures,USA,Spike Lee,Drama,32482682,Jungle Fever,R,7/6/1991,132,6.5,Wesley Snipes,14307,Spike Lee,1991,18482682,Jun,132.0191571,317.576579,11147.55249,0.000322488
6000000,Alive Films,USA,David Kellogg,Comedy,1193062,Cool as Ice,PG,18/10/1991,91,2.8,Vanilla Ice,7942,David Stenn,1991,-4806938,Oct,-80.11563333,317.576579,11147.55249,2.76351E-05
50000000,Paramount Pictures,USA,Mike Nichols,Drama,43001500,Regarding Henry,PG-13,10/7/1991,108,6.7,Harrison Ford,24971,J.J. Abrams,1991,-6998500,Jul,-13.997,317.576579,11147.55249,0.000119536
8000000,Little Tokyo Productions,USA,Mark L. Lester,Action,2275557,Showdown in Little Tokyo,R,23/08/1991,79,6.1,Dolph Lundgren,13465,Stephen Glantz,1991,-5724443,Aug,-71.5555375,317.576579,11147.55249,3.95331E-05
17000000,Metro-Goldwyn-Mayer (MGM),USA,Lili Fini Zanuck,Action,7241350,Rush,R,17/01/1992,120,6.7,Jason Patric,6699,Kim Wozencraft,1991,-9758650,Jan,-57.40382353,317.576579,11147.55249,5.9203E-05
15000000,Paramount Pictures,USA,Kenneth Branagh,Crime,38016380,Dead Again,R,30/08/1991,107,7,Kenneth Branagh,22783,Scott Frank,1991,23016380,Aug,153.4425333,317.576579,11147.55249,0.000352265
23000,Detour Filmproduction,USA,Richard Linklater,Comedy,1228108,Slacker,R,5/7/1991,97,7.1,Richard Linklater,16396,Richard Linklater,1991,1205108,Jul,5239.6,317.576579,11147.55249,0.007421688
30000000,Davis-Panzer Productions,UK,Russell Mulcahy,Action,15556340,Highlander II: The Quickening,R,1/11/1991,91,4.1,Christopher Lambert,38557,Gregory Widen,1991,-14443660,Nov,-48.14553333,317.576579,11147.55249,7.20714E-05
25000000,Hughes Entertainment,USA,John Hughes,Comedy,33691313,Curly Sue,PG,25/10/1991,101,5.7,Jim Belushi,17739,John Hughes,1991,8691313,Oct,34.765252,317.576579,11147.55249,0.000187312
18000000,Goldcrest Films International,Ireland,Don Bluth,Animation,11657385,Amigos inseparables,G,3/4/1992,100,6,Glen Campbell,6716,Don Bluth,1991,-6342615,Apr,-35.23675,317.576579,11147.55249,9.00138E-05
23000000,Krisjair,USA,Simon Wincer,Action,7434726,Harley Davidson and the Marlboro Man,R,23/08/1991,98,6,Mickey Rourke,15567,Don Michael Paul,1991,-15565274,Aug,-67.67510435,317.576579,11147.55249,4.49266E-05
14000000,Walt Disney Pictures,USA,Randal Kleiser,Adventure,34793160,White Fang,PG,18/01/1991,107,6.7,Ethan Hawke,16702,Jack London,1991,20793160,Jan,148.5225714,317.576579,11147.55249,0.000345427
23000000,Universal Pictures,USA,Michael Karbelnikoff,Crime,20246790,Mobsters,R,26/07/1991,104,5.9,Christian Slater,7229,Michael Mahern,1991,-2753210,Jul,-11.97047826,317.576579,11147.55249,0.000122352
17000000,Stone Group Pictures,USA,Craig R. Baxley,Action,9286314,Stone Cold,R,17/05/1991,88,5.9,Brian Bosworth,5551,Walter Doniger,1991,-7713686,May,-45.37462353,317.576579,11147.55249,7.59228E-05
17000000,TriStar Pictures,USA,Maurice Phillips,Comedy,2865916,Another You,R,26/07/1991,100,5.3,Richard Pryor,2959,Ziggy Steinberg,1991,-14134084,Jul,-83.14167059,317.576579,11147.55249,2.34291E-05
10000000,Orion Pictures,USA,Jodie Foster,Drama,25010896,Little Man Tate,PG,1/11/1991,99,6.7,Jodie Foster,12172,Scott Frank,1991,15010896,Nov,150.10896,317.576579,11147.55249,0.000347632
23000000,Argos Films,Germany,Wim Wenders,Action,752856,Until the End of the World,R,25/12/1991,280,6.8,William Hurt,7344,Peter Carey,1991,-22247144,Dec,-96.72671304,317.576579,11147.55249,4.54679E-06
1400000,IRS Media,USA,Bobcat Goldthwait,Comedy,115103,Shakes the Clown,R,13/03/1992,87,5.6,Bobcat Goldthwait,3958,Bobcat Goldthwait,1991,-1284897,Mar,-91.77835714,317.576579,11147.55249,1.14247E-05
8000000,Columbia Pictures Corporation,USA,Alan Rudolph,Mystery,19018321,Mortal Thoughts,R,19/04/1991,102,5.7,Demi Moore,7239,William Reilly,1991,11018321,Apr,137.7290125,317.576579,11147.55249,0.000330425
10000000,Vista Street Entertainment,USA,Eric Red,Horror,9188150,Body Parts,R,2/8/1991,88,5.5,Jeff Fahey,3290,Pierre Boileau,1991,-811850,Aug,-8.1185,317.576579,11147.55249,0.000127706
22000000,Capella International,USA,Wolfgang Petersen,Crime,11511031,Shattered,R,11/10/1991,98,6.5,Tom Berenger,6807,Richard Neely,1991,-10488969,Oct,-47.67713182,317.576579,11147.55249,7.27225E-05
13000000,Brooksfilms,USA,Mel Brooks,Comedy,4102526,Life Stinks,PG-13,26/07/1991,92,5.8,Mel Brooks,7979,Mel Brooks,1991,-8897474,Jul,-68.44210769,317.576579,11147.55249,4.38605E-05
18000000,Metro-Goldwyn-Mayer (MGM),USA,Tom Mankiewicz,Comedy,5546827,Delirious,PG,9/8/1991,96,5.7,John Candy,6370,Lawrence J. Cohen,1991,-12453173,Aug,-69.18429444,317.576579,11147.55249,4.28289E-05
7000000,Columbia Pictures Corporation,USA,Sean Penn,Drama,191125,The Indian Runner,R,20/09/1991,127,7.1,David Morse,7239,Sean Penn,1991,-6808875,Sep,-97.26964286,317.576579,11147.55249,3.79215E-06
11000000,Baltimore Pictures,France,Steven Soderbergh,Drama,1059071,Kafka,PG-13,15/11/1991,98,6.9,Jeremy Irons,8341,Lem Dobbs,1991,-9940929,Nov,-90.37208182,317.576579,11147.55249,1.33793E-05
17000000,Twentieth Century Fox Film Corporation,USA,Peter Faiman,Comedy,4603929,Dutch,PG-13,19/07/1991,107,6.4,Ed O'Neill,10048,John Hughes,1991,-12396071,Jul,-72.91806471,317.576579,11147.55249,3.76392E-05
48000000,Touchstone Pictures,USA,Robert Benton,Crime,15965919,Billy Bathgate,R,1/11/1991,106,5.9,Dustin Hoffman,10085,E.L. Doctorow,1991,-32034081,Nov,-66.73766875,317.576579,11147.55249,4.62296E-05
3000000,Cinetel Films,USA,Marc Rocco,Crime,390152,Where the Day Takes You,R,11/9/1992,105,6.8,Dermot Mulroney,2522,Michael Hitchcock,1991,-2609848,Sep,-86.99493333,317.576579,11147.55249,1.80733E-05
8000000,Palace Pictures,UK,Bill Duke,Comedy,10438504,A Rage in Harlem,R,3/5/1991,100,5.9,Forest Whitaker,1581,Chester Himes,1991,2438504,May,30.4813,317.576579,11147.55249,0.000181358
7500000,Carolco Pictures,USA,Martha Coolidge,Drama,6266621,Rambling Rose,R,20/09/1991,112,6.7,Laura Dern,4115,Calder Willingham,1991,-1233379,Sep,-16.44505333,317.576579,11147.55249,0.000116133
13000000,Gladden Entertainment,USA,Stewart Raffill,Comedy,3752426,Mannequin: On the Move,PG,17/05/1991,95,4.1,Kristy Swanson,4885,Edward Rugoff,1991,-9247574,May,-71.13518462,317.576579,11147.55249,4.01173E-05
10000000,Paramount Pictures,USA,Mark DiSalle,Action,14061361,The Perfect Weapon,R,15/03/1991,90,6,Jeff Speakman,2867,David C. Wilson,1991,4061361,Mar,40.61361,317.576579,11147.55249,0.000195441
18000000,Pathé Entertainment,USA,Nicholas Meyer,Action,1501785,Company Business,PG-13,6/9/1991,98,5.7,Gene Hackman,1996,Nicholas Meyer,1991,-16498215,Sep,-91.65675,317.576579,11147.55249,1.15937E-05
35000000,Paramount Pictures,USA,John Milius,Action,14587732,Flight of the Intruder,PG-13,18/01/1991,115,5.7,Danny Glover,5162,Stephen Coonts,1991,-20412268,Jan,-58.32076571,317.576579,11147.55249,5.79285E-05
40000000,All Girl Productions,USA,Mark Rydell,Comedy,17860280,For the Boys,R,27/11/1991,138,6.3,Bette Midler,4430,Neal Jimenez,1991,-22139720,Nov,-55.3493,317.576579,11147.55249,6.20587E-05
14000000,Orion Pictures,USA,Woody Allen,Comedy,2735731,Shadows and Fog,PG-13,20/03/1992,85,6.8,Woody Allen,14024,Woody Allen,1991,-11264269,Mar,-80.45906429,317.576579,11147.55249,2.71577E-05
2000000,Empire Pictures (II),USA,Stuart Gordon,Horror,3331,The Pit and the Pendulum,R,27/06/1991,97,6.1,Lance Henriksen,3241,Edgar Allan Poe,1991,-1996669,Jun,-99.83345,317.576579,11147.55249,2.2863E-07
5000000,"Hudlin Brothers, The",USA,George Jackson,Comedy,19281235,House Party 2,R,23/10/1991,100,5.1,Christopher Reid,3925,Reginald Hudlin,1991,14281235,Oct,285.6247,317.576579,11147.55249,0.00053599
36000000,The Saul Zaentz Company,USA,Hector Babenco,Drama,1342903,At Play in the Fields of the Lord,R,6/12/1991,189,6.8,Tom Berenger,2755,Peter Matthiessen,1991,-34657097,Dec,-96.26971389,317.576579,11147.55249,5.18199E-06
26000000,Hollywood Pictures,USA,Jerry Rees,Comedy,12454768,The Marrying Man,R,5/4/1991,115,5.7,Kim Basinger,4445,Neil Simon,1991,-13545232,Apr,-52.09704615,317.576579,11147.55249,6.65791E-05
17010000,Sean Daniel Company,USA,Nadia Tass,Comedy,22641969,Pure Luck,PG,9/8/1991,96,5.7,Martin Short,5618,Francis Veber,1991,5631969,Aug,33.10975309,317.576579,11147.55249,0.000185011
22000000,Largo Entertainment,USA,Rod Daniel,Comedy,11000863,The Super,R,4/10/1991,84,5.5,Joe Pesci,4400,Sam Simon,1991,-10999137,Oct,-49.99607727,317.576579,11147.55249,6.94993E-05
16400000,Orion Pictures,USA,Richard Franklin,Action,21082165,F/X2,PG-13,10/5/1991,108,5.8,Bryan Brown,7248,Robert T. Megginson,1991,4682165,May,28.54978659,317.576579,11147.55249,0.000178673
28000000,Films A2,France,Leos Carax,Drama,117569,The Lovers on the Bridge,R,2/7/1999,125,7.6,Juliette Binoche,9590,Leos Carax,1991,-27882431,Jul,-99.58011071,317.576579,11147.55249,5.80755E-07
250000,Bronze Eye Productions,USA,Todd Haynes,Drama,609524,Poison,R,16/08/1991,85,6.5,Edith Meeks,2724,Jean Genet,1991,359524,Aug,143.8096,317.576579,11147.55249,0.000338876
16000000,Hollywood Pictures,USA,Geoff Burrowes,Action,4409328,Run,R,1/2/1991,91,6.1,Patrick Dempsey,2157,Dennis Shryack,1991,-11590672,Feb,-72.4417,317.576579,11147.55249,3.83013E-05
4000000,Hollywood Pictures,USA,Heywood Gould,Action,11276846,One Good Cop,R,3/5/1991,114,5.8,Michael Keaton,3226,Heywood Gould,1991,7276846,May,181.92115,317.576579,11147.55249,0.000391849
16000000,Cinecom Entertainment Group,USA,Lasse Hallström,Comedy,14851083,Once Around,R,1/2/1991,115,6.5,Richard Dreyfuss,3594,Malia Scotch Marmo,1991,-1148917,Feb,-7.18073125,317.576579,11147.55249,0.00012901
6000000,Les Films 21,USA,Sylvio Tabet,Action,869325,Beastmaster 2: Through the Portal of Time,PG-13,30/08/1991,107,3.8,Marc Singer,2462,Andre Norton,1991,-5130675,Aug,-85.51125,317.576579,11147.55249,2.01355E-05
10000000,Orion Pictures,USA,Jonathan Wacks,Comedy,6166819,Mystery Date,PG-13,16/08/1991,97,6,Ethan Hawke,2180,Parker Bennett,1991,-3833181,Aug,-38.33181,317.576579,11147.55249,8.57118E-05
4000000,Imagine Entertainment,USA,Radha Bharadwaj,Drama,259012,Closet Land,R,6/3/1991,100,7.2,Madeleine Stowe,2293,Radha Bharadwaj,1991,-3740988,Mar,-93.5247,317.576579,11147.55249,8.99737E-06
10000000,TriStar Pictures,USA,Matthew Robbins,Adventure,8667684,Bingo,PG,9/8/1991,100,4.7,Cindy Williams,2380,Jim Strain,1991,-1332316,Aug,-13.32316,317.576579,11147.55249,0.000120472
19000000,Nelson Entertainment,USA,Sidney J. Furie,Action,939277,The Taking of Beverly Hills,R,11/10/1991,96,4.9,Ken Wahl,869,Sidney J. Furie,1991,-18060723,Oct,-95.05643684,317.576579,11147.55249,6.86836E-06
1900000,Juno Pix,USA,Joseph B. Vasquez,Comedy,532933,Hangin' with the Homeboys,R,5/4/1991,100,7,Doug E. Doug,1147,Joseph B. Vasquez,1991,-1367067,Apr,-71.95089474,317.576579,11147.55249,3.89835E-05
450000,American Playhouse,USA,Matty Rich,Crime,2712293,Straight Out of Brooklyn,R,1991-06,100,5.9,George T. Odom,499,Matty Rich,1991,2262293,Jun,502.7317778,317.576579,11147.55249,0.000837754
3000000,Touchstone Pictures,USA,Paul Mazursky,Comedy,9563393,Scenes from a Mall,R,22/02/1991,89,5.3,Bette Midler,4158,Roger L. Simon,1991,6563393,Feb,218.7797667,317.576579,11147.55249,0.00044308
3000000,Esperanza Films Inc.,USA,John Sayles,Crime,1264910,City of Hope,R,15/11/1991,129,7.4,Vincent Spano,1889,John Sayles,1991,-1735090,Nov,-57.83633333,317.576579,11147.55249,5.86018E-05
13000000,Nelson Entertainment,USA,Duncan Gibbins,Action,5451119,Eve of Destruction,R,18/01/1991,99,4.8,Gregory Hines,1664,Duncan Gibbins,1991,-7548881,Jan,-58.06831538,317.576579,11147.55249,5.82794E-05
6000000,Raffaella Productions,USA,Avi Nesher,Action,64562,Timebomb,R,25/05/1991,96,5.5,Michael Biehn,1236,Avi Nesher,1991,-5935438,May,-98.92396667,317.576579,11147.55249,1.49275E-06
14000000,Not specified,USA,Arthur Hiller,Comedy,1989059,Married to It,R,26/03/1993,112,5.9,Beau Bridges,757,Janet Kovalcik,1991,-12010941,Mar,-85.79243571,317.576579,11147.55249,1.97447E-05
15000000,Sandollar Productions,USA,Charles Lane,Comedy,4693236,True Identity,R,23/08/1991,93,5.1,Lenny Henry,1019,Andy Breckman,1991,-10306764,Aug,-68.71176,317.576579,11147.55249,4.34857E-05
1200000,Live Entertainment,USA,Quentin Tarantino,Crime,2832029,Reservoir Dogs,R,2/9/1992,99,8.3,Harvey Keitel,735396,Quentin Tarantino,1992,1632029,Sep,136.0024167,317.576579,11147.55249,0.000328025
40000000,American Zoetrope,USA,Francis Ford Coppola,Horror,82522790,Bram Stoker's Dracula,R,13/11/1992,128,7.5,Gary Oldman,155460,Bram Stoker,1992,42522790,Nov,106.306975,317.576579,11147.55249,0.00028675
28000000,Walt Disney Pictures,USA,Ron Clements,Animation,217350219,Aladdin,G,25/11/1992,90,8,Scott Weinger,287068,Ron Clements,1992,189350219,Nov,676.2507821,317.576579,11147.55249,0.001078934
80000000,Warner Bros.,USA,Tim Burton,Action,162831698,Batman Returns,PG-13,19/06/1992,126,7,Michael Keaton,232027,Bob Kane,1992,82831698,Jun,103.5396225,317.576579,11147.55249,0.000282904
49000000,Carolco Pictures,France,Paul Verhoeven,Drama,117727000,Bajos instintos,R,20/03/1992,127,6.9,Michael Douglas,143903,Joe Eszterhas,1992,68727000,Mar,140.2591837,317.576579,11147.55249,0.000333941
40000000,Morgan Creek Productions,USA,Michael Mann,Action,75505856,The Last of the Mohicans,R,25/09/1992,112,7.8,Daniel Day-Lewis,122987,James Fenimore Cooper,1992,35505856,Sep,88.76464,317.576579,11147.55249,0.000262367
14400000,Warner Bros.,USA,Clint Eastwood,Drama,101157447,Unforgiven,R,7/8/1992,131,8.2,Clint Eastwood,304536,David Webb Peoples,1992,86757447,Aug,602.4822708,317.576579,11147.55249,0.000976401
11000000,Palo Vista Productions,USA,Jonathan Lynn,Comedy,52929168,My Cousin Vinny,R,13/03/1992,120,7.5,Joe Pesci,88685,Dale Launer,1992,41929168,Mar,381.1742545,317.576579,11147.55249,0.000668797
40000000,Columbia Pictures Corporation,USA,Rob Reiner,Drama,141340178,A Few Good Men,R,11/12/1992,138,7.7,Tom Cruise,196002,Aaron Sorkin,1992,101340178,Dec,253.350445,317.576579,11147.55249,0.000491131
10000000,New Line Cinema,USA,David Lynch,Drama,4160851,Twin Peaks: Fire Walk with Me,R,28/08/1992,135,7.2,Sheryl Lee,67092,David Lynch,1992,-5839149,Aug,-58.39149,317.576579,11147.55249,5.78302E-05
50000000,Twentieth Century Fox Film Corporation,USA,David Fincher,Action,55473600,Alien 3,R,22/05/1992,114,6.4,Sigourney Weaver,231709,Dan O'Bannon,1992,5473600,May,10.9472,317.576579,11147.55249,0.000154206
31000000,Touchstone Pictures,USA,Emile Ardolino,Comedy,139610000,Sister Act,PG,29/05/1992,100,6.3,Whoopi Goldberg,70833,Paul Rudnick,1992,108610000,May,350.3548387,317.576579,11147.55249,0.000625961
40000000,Columbia Pictures Corporation,USA,Penny Marshall,Comedy,107533928,A League of Their Own,PG,1/7/1992,128,7.2,Tom Hanks,77047,Kim Wilson,1992,67533928,Jul,168.83482,317.576579,11147.55249,0.00037366
55000000,Universal Pictures,USA,Robert Zemeckis,Comedy,58422650,Death Becomes Her,PG-13,31/07/1992,104,6.5,Meryl Streep,85470,Martin Donovan,1992,3422650,Jul,6.223,317.576579,11147.55249,0.00014764
31000000,Universal Pictures,USA,Martin Brest,Drama,63895607,Scent of a Woman,R,8/1/1993,156,8,Al Pacino,209862,Giovanni Arpino,1992,32895607,Jan,106.1148613,317.576579,11147.55249,0.000286483
15000000,Touchwood Pacific Partners 1,USA,Kenny Ortega,Drama,2819485,Newsies,PG,10/4/1992,121,7,Christian Bale,16383,Bob Tzudiker,1992,-12180515,Apr,-81.20343333,317.576579,11147.55249,2.61231E-05
25000000,Kasdan Pictures,USA,Mick Jackson,Action,121945720,The Bodyguard,R,25/11/1992,129,6.2,Kevin Costner,97795,Lawrence Kasdan,1992,96945720,Nov,387.78288,317.576579,11147.55249,0.000677983
20000000,Paramount Pictures,USA,Penelope Spheeris,Comedy,121697350,Wayne's World,PG-13,14/02/1992,94,7,Mike Myers,122552,Mike Myers,1992,101697350,Feb,508.48675,317.576579,11147.55249,0.000845753
10000000,Avnet/Kerner Productions,USA,Stephen Herek,Comedy,50752337,The Mighty Ducks,PG,2/10/1992,100,6.4,Emilio Estevez,48129,Steven Brill,1992,40752337,Oct,407.52337,317.576579,11147.55249,0.000705421
11000000,Dino De Laurentiis Company,USA,Sam Raimi,Comedy,11502976,Army of Darkness,R,19/02/1993,81,7.6,Bruce Campbell,139216,Sam Raimi,1992,502976,Feb,4.572509091,317.576579,11147.55249,0.000145346
18000000,Twentieth Century Fox Film Corporation,USA,Chris Columbus,Adventure,173585516,Home Alone 2: Lost in New York,PG,20/11/1992,120,6.6,Macaulay Culkin,226766,John Hughes,1992,155585516,Nov,864.3639778,317.576579,11147.55249,0.001340399
35000000,Warner Bros.,France,Andrew Davis,Action,83363139,Under Siege,R,9/10/1992,103,6.5,Steven Seagal,65431,J.F. Lawton,1992,48363139,Oct,138.1803971,317.576579,11147.55249,0.000331052
12500000,GGR,USA,James Foley,Crime,10725228,Glengarry Glen Ross,R,2/10/1992,100,7.8,Al Pacino,82352,David Mamet,1992,-1774772,Oct,-14.198176,317.576579,11147.55249,0.000119256
3000000,WingNut Films,New Zealand,Peter Jackson,Comedy,242623,Dead Alive,R,12/2/1993,104,7.6,Timothy Balme,81752,Stephen Sinclair,1992,-2757377,Feb,-91.91256667,317.576579,11147.55249,1.12381E-05
6000000,PolyGram Filmed Entertainment,USA,Bernard Rose,Horror,25792310,Candyman,R,16/10/1992,99,6.6,Virginia Madsen,54076,Clive Barker,1992,19792310,Oct,329.8718333,317.576579,11147.55249,0.000597491
